date,duration(min)
2017-05-13 10:39:00 AM,99
2017-05-13 08:01:00 AM,35
2017-05-12 07:10:00 PM,634
2017-05-12 03:51:00 PM,25
2017-05-12 11:50:00 AM,40
2017-05-11 07:49:00 PM,607
2017-05-11 04:15:00 PM,10
2017-05-11 01:01:00 PM,35
2017-05-11 10:25:00 AM,25
2017-05-10 08:25:00 PM,602
2017-05-10 05:27:00 PM,33
2017-05-10 12:26:00 PM,95
2017-05-10 09:45:00 AM,40
2017-05-10 03:44:00 AM,117
2017-05-09 08:15:00 PM,447
2017-05-09 05:27:00 PM,24
2017-05-09 02:33:00 PM,47
2017-05-09 02:04:00 PM,27
2017-05-09 11:01:00 AM,36
2017-05-09 08:05:00 AM,34
2017-05-08 07:57:00 PM,586
2017-05-08 05:10:00 PM,23
2017-05-08 02:13:00 PM,34
2017-05-08 10:43:00 AM,72
2017-05-08 07:35:00 AM,52
2017-05-07 07:40:00 PM,604
2017-05-07 03:02:00 PM,56
2017-05-07 11:17:00 AM,87
2017-05-07 07:53:00 AM,67
2017-05-06 08:29:00 PM,560
2017-05-06 05:42:00 PM,28
2017-05-06 05:39:00 PM,1
2017-05-06 02:49:00 PM,26
2017-05-06 02:25:00 PM,22
2017-05-06 11:16:00 AM,35
2017-05-06 07:38:00 AM,91
2017-05-06 05:19:00 AM,5
2017-05-05 09:09:00 PM,487
2017-05-05 08:55:00 PM,6
2017-05-05 07:12:00 PM,90
2017-05-05 02:17:00 PM,72
2017-05-05 10:30:00 AM,79
2017-05-05 07:50:00 AM,32
2017-05-04 07:33:00 PM,581
2017-05-04 04:06:00 PM,45
2017-05-04 11:45:00 AM,30
2017-05-04 09:16:00 AM,30
2017-05-03 07:49:00 PM,613
2017-05-03 03:01:00 PM,35
2017-05-03 11:56:00 AM,30
2017-05-03 09:20:00 AM,25
2017-05-02 07:19:00 PM,626
2017-05-02 03:53:00 PM,41
2017-05-02 11:42:00 AM,97
2017-05-02 07:45:00 AM,98
2017-05-01 07:18:00 PM,623
2017-05-01 04:13:00 PM,20
2017-05-01 01:01:00 PM,39
2017-05-01 09:58:00 AM,36
2017-05-01 07:25:00 AM,23
2017-04-30 07:26:00 PM,594
2017-04-30 01:36:00 PM,95
2017-04-30 01:00:00 PM,32
2017-04-30 10:11:00 AM,40
2017-04-30 07:26:00 AM,27
2017-04-29 07:31:00 PM,589
2017-04-29 02:21:00 PM,79
2017-04-29 09:30:00 AM,128
2017-04-29 06:50:00 AM,31
2017-04-29 06:47:00 AM,1
2017-04-28 07:51:00 PM,552
2017-04-28 05:30:00 PM,30
2017-04-28 12:50:00 PM,69
2017-04-28 09:36:00 AM,25
2017-04-28 07:56:00 AM,10
2017-04-27 07:10:00 PM,588
2017-04-27 03:50:00 PM,35
2017-04-27 11:46:00 AM,45
2017-04-27 08:50:00 AM,30
2017-04-26 07:40:00 PM,582
2017-04-26 06:00:00 PM,17
2017-04-26 12:46:00 PM,45
2017-04-26 08:51:00 AM,25
2017-04-25 07:25:00 PM,603
2017-04-25 04:34:00 PM,20
2017-04-25 01:00:00 PM,75
2017-04-25 09:21:00 AM,87
2017-04-25 06:46:00 AM,41
2017-04-25 03:11:00 AM,119
2017-04-24 07:09:00 PM,473
2017-04-24 03:00:00 PM,30
2017-04-24 12:02:00 PM,32
2017-04-24 09:21:00 AM,27
2017-04-24 06:45:00 AM,26
2017-04-23 07:02:00 PM,599
2017-04-23 02:34:00 PM,58
2017-04-23 10:48:00 AM,70
2017-04-23 07:45:00 AM,44
2017-04-23 05:34:00 AM,13
2017-04-23 05:03:00 AM,27
2017-04-23 04:38:00 AM,23
2017-04-23 04:28:00 AM,4
2017-04-22 08:05:00 PM,494
2017-04-22 02:49:00 PM,86
2017-04-22 10:33:00 AM,112
2017-04-22 07:52:00 AM,33
2017-04-22 04:57:00 AM,52
2017-04-21 07:24:00 PM,553
2017-04-21 03:20:00 PM,35
2017-04-21 12:11:00 PM,40
2017-04-21 08:00:00 AM,35
2017-04-20 07:57:00 PM,550
2017-04-20 03:55:00 PM,35
2017-04-20 12:46:00 PM,40
2017-04-20 09:26:00 AM,25
2017-04-20 06:10:00 AM,1
2017-04-19 07:50:00 PM,564
2017-04-19 04:30:00 PM,23
2017-04-19 01:30:00 PM,25
2017-04-19 10:01:00 AM,30
2017-04-18 08:01:00 PM,573
2017-04-18 05:13:00 PM,25
2017-04-18 01:05:00 PM,124
2017-04-18 10:12:00 AM,34
2017-04-18 07:28:00 AM,36
2017-04-17 07:57:00 PM,562
2017-04-17 04:58:00 PM,32
2017-04-17 01:49:00 PM,32
2017-04-17 11:41:00 AM,10
2017-04-17 08:59:00 AM,35
2017-04-16 07:39:00 PM,648
2017-04-16 03:03:00 PM,88
2017-04-16 11:26:00 AM,75
2017-04-16 08:06:00 AM,57
2017-04-15 08:32:00 PM,548
2017-04-15 06:14:00 PM,16
2017-04-15 03:49:00 PM,37
2017-04-15 12:11:00 PM,69
2017-04-15 08:29:00 AM,86
2017-04-15 05:30:00 AM,54
2017-04-14 08:26:00 PM,530
2017-04-14 05:10:00 PM,48
2017-04-14 04:25:00 PM,30
2017-04-14 01:06:00 PM,30
2017-04-14 09:35:00 AM,28
2017-04-13 08:02:00 PM,562
2017-04-13 05:29:00 PM,30
2017-04-13 01:41:00 PM,30
2017-04-13 08:48:00 AM,12
2017-04-13 12:45:00 AM,289
2017-04-12 07:20:00 PM,323
2017-04-12 02:40:00 PM,20
2017-04-12 12:55:00 PM,35
2017-04-12 09:41:00 AM,40
2017-04-11 08:35:00 PM,572
2017-04-11 03:14:00 PM,97
2017-04-11 11:35:00 AM,80
2017-04-11 07:48:00 AM,84
2017-04-10 08:38:00 PM,554
2017-04-10 04:56:00 PM,46
2017-04-10 01:38:00 PM,55
2017-04-10 10:49:00 AM,28
2017-04-10 08:02:00 AM,22
2017-04-09 07:34:00 PM,593
2017-04-09 01:26:00 PM,115
2017-04-09 10:12:00 AM,33
2017-04-09 07:34:00 AM,31
2017-04-08 07:42:00 PM,597
2017-04-08 01:22:00 PM,107
2017-04-08 10:36:00 AM,42
2017-04-08 07:49:00 AM,33
2017-04-07 07:48:00 PM,593
2017-04-07 03:01:00 PM,30
2017-04-07 12:05:00 PM,40
2017-04-07 08:16:00 AM,30
2017-04-07 12:51:00 AM,278
2017-04-06 07:46:00 PM,302
2017-04-06 04:55:00 PM,55
2017-04-06 01:11:00 PM,30
2017-04-06 09:50:00 AM,30
2017-04-05 08:11:00 PM,586
2017-04-05 05:31:00 PM,40
2017-04-05 01:45:00 PM,30
2017-04-05 08:20:00 AM,30
2017-04-04 10:40:00 PM,391
2017-04-04 07:45:00 PM,172
2017-04-04 02:25:00 PM,51
2017-04-04 10:34:00 AM,74
2017-04-04 07:20:00 AM,47
2017-04-03 10:49:00 PM,382
2017-04-03 09:35:00 PM,70
2017-04-03 08:32:00 PM,57
2017-04-03 05:47:00 PM,38
2017-04-03 01:43:00 PM,83
2017-04-03 10:32:00 AM,29
2017-04-03 07:57:00 AM,30
2017-04-02 07:26:00 PM,615
2017-04-02 02:47:00 PM,65
2017-04-02 10:37:00 AM,102
2017-04-02 07:08:00 AM,26
2017-04-01 07:52:00 PM,542
2017-04-01 03:23:00 PM,21
2017-04-01 03:03:00 PM,19
2017-04-01 11:07:00 AM,76
2017-04-01 07:50:00 AM,40
2017-03-31 07:41:00 PM,559
2017-03-31 03:30:00 PM,30
2017-03-31 10:00:00 AM,30
2017-03-31 08:21:00 AM,20
2017-03-30 07:20:00 PM,625
2017-03-30 02:41:00 PM,35
2017-03-30 11:36:00 AM,35
2017-03-30 09:05:00 AM,30
2017-03-29 08:24:00 PM,535
2017-03-29 05:34:00 PM,41
2017-03-29 02:11:00 PM,20
2017-03-29 09:40:00 AM,25
2017-03-28 07:50:00 PM,614
2017-03-28 02:06:00 PM,99
2017-03-28 10:57:00 AM,31
2017-03-28 08:01:00 AM,28
2017-03-28 02:47:00 AM,190
2017-03-27 08:26:00 PM,375
2017-03-27 04:51:00 PM,36
2017-03-27 01:26:00 PM,19
2017-03-27 12:56:00 PM,26
2017-03-27 09:45:00 AM,33
2017-03-27 07:03:00 AM,34
2017-03-26 07:02:00 PM,605
2017-03-26 02:30:00 PM,27
2017-03-26 11:23:00 AM,36
2017-03-26 08:10:00 AM,41
2017-03-25 08:25:00 PM,576
2017-03-25 04:09:00 PM,38
2017-03-25 11:50:00 AM,86
2017-03-25 08:22:00 AM,63
2017-03-24 07:36:00 PM,638
2017-03-24 02:55:00 PM,30
2017-03-24 12:11:00 PM,35
2017-03-24 09:21:00 AM,13
2017-03-23 07:58:00 PM,562
2017-03-23 04:57:00 PM,36
2017-03-23 01:11:00 PM,30
2017-03-23 09:50:00 AM,30
2017-03-22 07:22:00 PM,618
2017-03-22 03:11:00 PM,30
2017-03-22 11:49:00 AM,51
2017-03-22 09:46:00 AM,25
2017-03-21 08:09:00 PM,570
2017-03-21 07:47:00 PM,1
2017-03-21 02:13:00 PM,101
2017-03-21 11:09:00 AM,31
2017-03-21 08:03:00 AM,37
2017-03-20 08:11:00 PM,582
2017-03-20 04:54:00 PM,28
2017-03-20 01:40:00 PM,30
2017-03-20 10:25:00 AM,38
2017-03-20 08:17:00 AM,18
2017-03-19 08:50:00 PM,552
2017-03-19 07:22:00 PM,86
2017-03-19 02:47:00 PM,68
2017-03-19 11:13:00 AM,34
2017-03-19 08:50:00 AM,21
2017-03-19 05:05:00 AM,55
2017-03-18 07:45:00 PM,540
2017-03-18 12:55:00 PM,88
2017-03-18 09:02:00 AM,73
2017-03-18 05:31:00 AM,84
2017-03-17 07:42:00 PM,551
2017-03-17 01:06:00 PM,84
2017-03-17 10:51:00 AM,25
2017-03-17 07:45:00 AM,40
2017-03-16 07:39:00 PM,556
2017-03-16 07:26:00 PM,1
2017-03-16 03:36:00 PM,85
2017-03-16 01:15:00 PM,35
2017-03-16 10:36:00 AM,25
2017-03-16 08:35:00 AM,10
2017-03-16 03:53:00 AM,93
2017-03-15 07:50:00 PM,478
2017-03-15 05:25:00 PM,32
2017-03-15 01:56:00 PM,20
2017-03-15 11:21:00 AM,69
2017-03-15 08:00:00 AM,30
2017-03-15 04:10:00 AM,70
2017-03-14 07:18:00 PM,482
2017-03-14 01:23:00 PM,85
2017-03-14 11:30:00 AM,6
2017-03-14 07:32:00 AM,78
2017-03-14 04:33:00 AM,64
2017-03-13 09:30:00 PM,421
2017-03-13 07:40:00 PM,107
2017-03-13 02:14:00 PM,83
2017-03-13 11:34:00 AM,35
2017-03-13 09:03:00 AM,33
2017-03-13 06:25:00 AM,34
2017-03-13 01:23:00 AM,194
2017-03-12 09:05:00 PM,255
2017-03-12 07:33:00 PM,83
2017-03-12 01:55:00 PM,76
2017-03-12 10:52:00 AM,69
2017-03-12 07:42:00 AM,73
2017-03-11 07:57:00 PM,605
2017-03-11 05:33:00 PM,29
2017-03-11 02:51:00 PM,42
2017-03-11 11:27:00 AM,69
2017-03-11 08:30:00 AM,61
2017-03-10 07:57:00 PM,642
2017-03-10 04:21:00 PM,26
2017-03-10 01:25:00 PM,35
2017-03-10 09:06:00 AM,80
2017-03-09 08:41:00 PM,566
2017-03-09 06:20:00 PM,45
2017-03-09 03:55:00 PM,40
2017-03-09 01:26:00 PM,50
2017-03-09 08:20:00 AM,30
2017-03-08 08:06:00 PM,580
2017-03-08 05:22:00 PM,52
2017-03-08 03:11:00 PM,40
2017-03-08 01:01:00 PM,35
2017-03-08 09:20:00 AM,40
2017-03-08 04:02:00 AM,127
2017-03-07 08:34:00 PM,400
2017-03-07 04:27:00 PM,62
2017-03-07 01:52:00 PM,30
2017-03-07 10:55:00 AM,41
2017-03-07 08:14:00 AM,39
2017-03-07 03:20:00 AM,184
2017-03-06 07:05:00 PM,465
2017-03-06 03:57:00 PM,44
2017-03-06 01:44:00 PM,2
2017-03-06 01:12:00 PM,32
2017-03-06 10:34:00 AM,33
2017-03-06 07:18:00 AM,73
2017-03-05 10:20:00 PM,413
2017-03-05 08:15:00 PM,104
2017-03-05 04:56:00 PM,66
2017-03-05 02:13:00 PM,32
2017-03-05 11:30:00 AM,46
2017-03-05 08:39:00 AM,34
2017-03-04 08:06:00 PM,643
2017-03-04 06:19:00 PM,32
2017-03-04 03:51:00 PM,30
2017-03-04 01:00:00 PM,29
2017-03-04 10:36:00 AM,31
2017-03-04 07:53:00 AM,33
2017-03-03 11:14:00 PM,418
2017-03-03 10:34:00 PM,12
2017-03-03 08:02:00 PM,142
2017-03-03 05:19:00 PM,44
2017-03-03 02:00:00 PM,45
2017-03-03 11:00:00 AM,21
2017-03-03 08:25:00 AM,20
2017-03-02 08:17:00 PM,577
2017-03-02 06:03:00 PM,31
2017-03-02 03:26:00 PM,29
2017-03-02 11:50:00 AM,77
2017-03-02 09:21:00 AM,30
2017-03-01 11:54:00 PM,357
2017-03-01 08:07:00 PM,222
2017-03-01 12:21:00 PM,86
2017-03-01 09:00:00 AM,78
2017-02-28 11:17:00 PM,445
2017-02-28 10:05:00 PM,54
2017-02-28 09:52:00 PM,11
2017-02-28 07:52:00 PM,91
2017-02-28 04:22:00 PM,22
2017-02-28 01:42:00 PM,27
2017-02-28 01:41:00 PM,1
2017-02-28 10:22:00 AM,81
2017-02-28 07:34:00 AM,35
2017-02-27 08:15:00 PM,570
2017-02-27 05:36:00 PM,39
2017-02-27 02:58:00 PM,37
2017-02-27 12:32:00 PM,26
2017-02-27 09:53:00 AM,29
2017-02-27 07:14:00 AM,36
2017-02-26 08:42:00 PM,509
2017-02-26 07:01:00 PM,24
2017-02-26 04:02:00 PM,32
2017-02-26 01:05:00 PM,35
2017-02-26 10:44:00 AM,33
2017-02-26 07:59:00 AM,34
2017-02-25 09:34:00 PM,506
2017-02-25 09:21:00 PM,11
2017-02-25 08:26:00 PM,39
2017-02-25 06:12:00 PM,24
2017-02-25 03:01:00 PM,31
2017-02-25 11:44:00 AM,60
2017-02-25 08:24:00 AM,86
2017-02-24 07:48:00 PM,631
2017-02-24 04:00:00 PM,38
2017-02-24 01:16:00 PM,35
2017-02-24 10:36:00 AM,25
2017-02-23 08:08:00 PM,600
2017-02-23 05:27:00 PM,39
2017-02-23 01:01:00 PM,30
2017-02-23 09:35:00 AM,25
2017-02-23 07:56:00 AM,15
2017-02-22 08:40:00 PM,535
2017-02-22 06:20:00 PM,27
2017-02-22 02:11:00 PM,86
2017-02-22 10:02:00 AM,99
2017-02-22 06:58:00 AM,41
2017-02-22 06:54:00 AM,1
2017-02-21 10:06:00 PM,426
2017-02-21 08:03:00 PM,110
2017-02-21 04:10:00 PM,29
2017-02-21 01:05:00 PM,44
2017-02-21 10:31:00 AM,26
2017-02-21 07:50:00 AM,41
2017-02-21 04:58:00 AM,51
2017-02-20 10:26:00 PM,338
2017-02-20 08:23:00 PM,116
2017-02-20 05:49:00 PM,30
2017-02-20 02:10:00 PM,35
2017-02-20 11:05:00 AM,29
2017-02-20 08:24:00 AM,31
2017-02-19 11:29:00 PM,408
2017-02-19 10:47:00 PM,36
2017-02-19 10:26:00 PM,19
2017-02-19 08:30:00 PM,87
2017-02-19 02:56:00 PM,75
2017-02-19 11:44:00 AM,68
2017-02-19 08:08:00 AM,68
2017-02-18 08:22:00 PM,580
2017-02-18 08:15:00 PM,2
2017-02-18 05:27:00 PM,30
2017-02-18 02:37:00 PM,29
2017-02-18 02:36:00 PM,1
2017-02-18 10:09:00 AM,123
2017-02-18 07:28:00 AM,36
2017-02-17 08:10:00 PM,563
2017-02-17 04:41:00 PM,25
2017-02-17 01:00:00 PM,30
2017-02-17 09:41:00 AM,50
2017-02-16 09:18:00 PM,504
2017-02-16 08:37:00 PM,36
2017-02-16 05:38:00 PM,52
2017-02-16 03:15:00 PM,25
2017-02-16 12:00:00 PM,35
2017-02-16 09:16:00 AM,20
2017-02-15 08:55:00 PM,557
2017-02-15 05:34:00 PM,32
2017-02-15 02:04:00 PM,71
2017-02-15 10:41:00 AM,81
2017-02-15 08:00:00 AM,27
2017-02-14 09:01:00 PM,525
2017-02-14 06:16:00 PM,37
2017-02-14 03:20:00 PM,27
2017-02-14 11:29:00 AM,105
2017-02-14 11:18:00 AM,3
2017-02-14 07:35:00 AM,85
2017-02-13 08:39:00 PM,535
2017-02-13 05:27:00 PM,40
2017-02-13 02:39:00 PM,27
2017-02-13 11:18:00 AM,78
2017-02-13 08:33:00 AM,53
2017-02-12 09:22:00 PM,554
2017-02-12 08:38:00 PM,27
2017-02-12 08:23:00 PM,1
2017-02-12 04:56:00 PM,50
2017-02-12 02:16:00 PM,36
2017-02-12 12:00:00 PM,25
2017-02-12 08:37:00 AM,72
2017-02-12 05:05:00 AM,92
2017-02-11 08:20:00 PM,471
2017-02-11 05:19:00 PM,25
2017-02-11 01:13:00 PM,124
2017-02-11 10:02:00 AM,72
2017-02-11 07:08:00 AM,74
2017-02-11 12:09:00 AM,306
2017-02-10 09:33:00 PM,135
2017-02-10 05:46:00 PM,30
2017-02-10 03:06:00 PM,34
2017-02-10 12:07:00 PM,72
2017-02-10 08:22:00 AM,131
2017-02-09 11:28:00 PM,432
2017-02-09 07:59:00 PM,126
2017-02-09 04:55:00 PM,52
2017-02-09 02:12:00 PM,43
2017-02-09 11:40:00 AM,37
2017-02-09 07:48:00 AM,113
2017-02-08 09:01:00 PM,528
2017-02-08 08:55:00 PM,3
2017-02-08 06:02:00 PM,28
2017-02-08 02:57:00 PM,68
2017-02-08 10:52:00 AM,119
2017-02-08 08:23:00 AM,36
2017-02-07 09:56:00 PM,513
2017-02-07 09:50:00 PM,1
2017-02-07 09:02:00 PM,29
2017-02-07 02:31:00 PM,110
2017-02-07 11:59:00 AM,25
2017-02-07 10:07:00 AM,25
2017-02-07 07:52:00 AM,25
2017-02-06 08:48:00 PM,537
2017-02-06 04:01:00 PM,29
2017-02-06 01:20:00 PM,26
2017-02-06 10:39:00 AM,36
2017-02-06 08:09:00 AM,32
2017-02-05 08:22:00 PM,583
2017-02-05 04:15:00 PM,38
2017-02-05 01:53:00 PM,29
2017-02-05 10:54:00 AM,30
2017-02-05 08:26:00 AM,27
2017-02-05 05:15:00 AM,62
2017-02-04 08:53:00 PM,442
2017-02-04 05:17:00 PM,81
2017-02-04 02:30:00 PM,31
2017-02-04 11:32:00 AM,42
2017-02-04 08:47:00 AM,79
2017-02-03 09:12:00 PM,563
2017-02-03 06:44:00 PM,32
2017-02-03 03:45:00 PM,40
2017-02-03 01:40:00 PM,35
2017-02-03 11:46:00 AM,25
2017-02-03 09:25:00 AM,45
2017-02-02 09:40:00 PM,530
2017-02-02 07:28:00 PM,32
2017-02-02 04:25:00 PM,35
2017-02-02 12:51:00 PM,90
2017-02-02 12:01:00 PM,30
2017-02-02 09:17:00 AM,33
2017-02-01 09:12:00 PM,528
2017-02-01 02:48:00 PM,116
2017-02-01 12:18:00 PM,29
2017-02-01 08:44:00 AM,86
2017-01-31 08:44:00 PM,595
2017-01-31 05:51:00 PM,38
2017-01-31 02:56:00 PM,29
2017-01-31 11:13:00 AM,89
2017-01-31 08:17:00 AM,31
2017-01-30 08:43:00 PM,573
2017-01-30 05:25:00 PM,36
2017-01-30 02:23:00 PM,31
2017-01-30 11:35:00 AM,31
2017-01-30 08:43:00 AM,29
2017-01-29 11:14:00 PM,439
2017-01-29 10:21:00 PM,46
2017-01-29 07:52:00 PM,32
2017-01-29 04:14:00 PM,52
2017-01-29 12:42:00 PM,68
2017-01-29 09:34:00 AM,44
2017-01-29 02:16:00 AM,285
2017-01-28 10:07:00 PM,233
2017-01-28 04:46:00 PM,34
2017-01-28 01:57:00 PM,22
2017-01-28 01:49:00 PM,1
2017-01-28 10:21:00 AM,62
2017-01-28 03:42:00 AM,243
2017-01-28 12:15:00 AM,180
2017-01-27 11:15:00 PM,31
2017-01-27 07:26:00 PM,40
2017-01-27 03:45:00 PM,95
2017-01-27 12:05:00 PM,40
2017-01-27 10:51:00 AM,30
2017-01-26 09:21:00 PM,573
2017-01-26 06:53:00 PM,33
2017-01-26 12:21:00 PM,5
2017-01-26 10:51:00 AM,10
2017-01-26 12:54:00 AM,393
2017-01-25 09:44:00 PM,185
2017-01-25 07:00:00 PM,27
2017-01-25 03:44:00 PM,61
2017-01-25 12:13:00 PM,66
2017-01-25 09:01:00 AM,74
2017-01-25 03:03:00 AM,243
2017-01-24 09:45:00 PM,293
2017-01-24 07:08:00 PM,30
2017-01-24 03:10:00 PM,83
2017-01-24 11:52:00 AM,44
2017-01-24 08:49:00 AM,50
2017-01-23 10:46:00 PM,473
2017-01-23 08:20:00 PM,25
2017-01-23 04:24:00 PM,74
2017-01-23 01:22:00 PM,30
2017-01-23 10:30:00 AM,31
2017-01-23 07:59:00 AM,23
2017-01-22 11:35:00 PM,335
2017-01-22 10:38:00 PM,51
2017-01-22 09:45:00 PM,46
2017-01-22 07:03:00 PM,31
2017-01-22 03:47:00 PM,65
2017-01-22 12:43:00 PM,47
2017-01-22 09:34:00 AM,53
2017-01-22 05:56:00 AM,105
2017-01-22 04:46:00 AM,67
2017-01-22 01:27:00 AM,173
2017-01-21 10:19:00 PM,181
2017-01-21 07:22:00 PM,28
2017-01-21 04:24:00 PM,35
2017-01-21 01:57:00 PM,32
2017-01-21 12:55:00 PM,15
2017-01-21 09:17:00 AM,82
2017-01-21 05:56:00 AM,70
2017-01-21 01:34:00 AM,251
2017-01-20 09:25:00 PM,216
2017-01-20 05:55:00 PM,77
2017-01-20 03:06:00 PM,60
2017-01-20 12:36:00 PM,24
2017-01-20 09:32:00 AM,64
2017-01-19 09:53:00 PM,582
2017-01-19 06:51:00 PM,45
2017-01-19 04:00:00 PM,35
2017-01-19 11:31:00 AM,30
2017-01-19 09:40:00 AM,20
2017-01-19 02:38:00 AM,247
2017-01-19 02:19:00 AM,1
2017-01-19 02:13:00 AM,1
2017-01-18 09:57:00 PM,224
2017-01-18 07:15:00 PM,27
2017-01-18 04:21:00 PM,31
2017-01-18 12:39:00 PM,90
2017-01-18 09:50:00 AM,42
2017-01-17 10:27:00 PM,545
2017-01-17 08:01:00 PM,20
2017-01-17 05:00:00 PM,23
2017-01-17 01:20:00 PM,75
2017-01-17 09:37:00 AM,60
2017-01-16 10:05:00 PM,565
2017-01-16 07:17:00 PM,27
2017-01-16 03:38:00 PM,74
2017-01-16 12:43:00 PM,40
2017-01-16 09:34:00 AM,63
2017-01-15 10:09:00 PM,560
2017-01-15 09:40:00 PM,8
2017-01-15 06:56:00 PM,25
2017-01-15 03:01:00 PM,90
2017-01-15 11:58:00 AM,52
2017-01-15 09:15:00 AM,48
2017-01-14 10:12:00 PM,563
2017-01-14 07:47:00 PM,27
2017-01-14 04:49:00 PM,55
2017-01-14 02:09:00 PM,28
2017-01-14 11:32:00 AM,33
2017-01-14 08:53:00 AM,49
2017-01-13 09:54:00 PM,534
2017-01-13 06:57:00 PM,41
2017-01-13 04:01:00 PM,40
2017-01-13 01:45:00 PM,30
2017-01-13 11:06:00 AM,40
2017-01-13 12:21:00 AM,410
2017-01-13 12:15:00 AM,1
2017-01-12 09:25:00 PM,149
2017-01-12 06:29:00 PM,38
2017-01-12 03:00:00 PM,55
2017-01-12 01:06:00 PM,10
2017-01-12 10:55:00 AM,20
2017-01-12 09:56:00 AM,15
2017-01-12 05:56:00 AM,95
2017-01-11 09:22:00 PM,483
2017-01-11 06:04:00 PM,63
2017-01-11 03:10:00 PM,28
2017-01-11 01:00:00 PM,22
2017-01-11 09:43:00 AM,63
2017-01-11 12:38:00 AM,417
2017-01-10 11:59:00 PM,33
2017-01-10 10:55:00 PM,58
2017-01-10 10:06:00 PM,46
2017-01-10 07:52:00 PM,20
2017-01-10 04:19:00 PM,66
2017-01-10 01:11:00 PM,37
2017-01-10 09:31:00 AM,89
2017-01-10 06:04:00 AM,93
2017-01-10 05:51:00 AM,3
2017-01-09 09:23:00 PM,489
2017-01-09 06:16:00 PM,45
2017-01-09 03:20:00 PM,35
2017-01-09 12:24:00 PM,35
2017-01-09 09:38:00 AM,35
2017-01-08 09:44:00 PM,594
2017-01-08 07:06:00 PM,26
2017-01-08 03:00:00 PM,115
2017-01-08 12:10:00 PM,33
2017-01-08 09:26:00 AM,37
2017-01-08 05:22:00 AM,111
2017-01-07 10:32:00 PM,369
2017-01-07 07:54:00 PM,30
2017-01-07 04:57:00 PM,27
2017-01-07 01:16:00 PM,56
2017-01-07 09:39:00 AM,95
2017-01-06 10:53:00 PM,519
2017-01-06 08:14:00 PM,17
2017-01-06 04:48:00 PM,54
2017-01-06 01:43:00 PM,57
2017-01-06 10:00:00 AM,63
2017-01-05 09:15:00 PM,638
2017-01-05 06:29:00 PM,28
2017-01-05 03:34:00 PM,25
2017-01-05 11:57:00 AM,74
2017-01-05 09:14:00 AM,28
2017-01-04 10:04:00 PM,543
2017-01-04 07:02:00 PM,37
2017-01-04 04:09:00 PM,28
2017-01-04 12:27:00 PM,77
2017-01-04 09:35:00 AM,32
2017-01-03 10:42:00 PM,532
2017-01-03 09:45:00 PM,45
2017-01-03 06:53:00 PM,47
2017-01-03 03:52:00 PM,32
2017-01-03 01:03:00 PM,27
2017-01-03 09:21:00 AM,85
2017-01-02 09:48:00 PM,557
2017-01-02 07:03:00 PM,33
2017-01-02 03:35:00 PM,85
2017-01-02 12:51:00 PM,26
2017-01-02 09:30:00 AM,70
2017-01-01 09:37:00 PM,571
2017-01-01 05:50:00 PM,90
2017-01-01 03:13:00 PM,30
2017-01-01 12:38:00 PM,25
2017-01-01 09:45:00 AM,42
2016-12-31 08:58:00 PM,644
2016-12-31 06:08:00 PM,55
2016-12-31 03:36:00 PM,28
2016-12-31 12:17:00 PM,65
2016-12-31 09:37:00 AM,28
2016-12-30 10:48:00 PM,526
2016-12-30 08:20:00 PM,24
2016-12-30 05:22:00 PM,36
2016-12-30 01:17:00 PM,114
2016-12-30 10:23:00 AM,44
2016-12-29 10:36:00 PM,562
2016-12-29 07:55:00 PM,19
2016-12-29 04:19:00 PM,76
2016-12-29 12:45:00 PM,75
2016-12-29 10:09:00 AM,28
2016-12-28 10:21:00 PM,574
2016-12-28 07:15:00 PM,48
2016-12-28 04:30:00 PM,31
2016-12-28 12:56:00 PM,83
2016-12-28 10:03:00 AM,43
2016-12-27 10:59:00 PM,518
2016-12-27 08:20:00 PM,23
2016-12-27 04:19:00 PM,95
2016-12-27 01:40:00 PM,27
2016-12-27 01:26:00 PM,3
2016-12-27 09:50:00 AM,75
2016-12-26 09:24:00 PM,624
2016-12-26 06:39:00 PM,47
2016-12-26 03:57:00 PM,33
2016-12-26 12:29:00 PM,68
2016-12-26 09:48:00 AM,32
2016-12-25 10:18:00 PM,570
2016-12-25 07:41:00 PM,42
2016-12-25 03:28:00 PM,107
2016-12-25 01:11:00 PM,25
2016-12-25 09:58:00 AM,64
2016-12-24 10:25:00 PM,576
2016-12-24 06:40:00 PM,76
2016-12-24 05:05:00 PM,6
2016-12-24 03:50:00 PM,30
2016-12-24 01:08:00 PM,28
2016-12-24 09:57:00 AM,70
2016-12-24 03:31:00 AM,249
2016-12-24 01:01:00 AM,131
2016-12-24 12:55:00 AM,4
2016-12-23 09:51:00 PM,167
2016-12-23 07:15:00 PM,27
2016-12-23 04:22:00 PM,43
2016-12-23 01:16:00 PM,31
2016-12-23 09:48:00 AM,85
2016-12-23 02:16:00 AM,326
2016-12-23 02:02:00 AM,6
2016-12-22 10:31:00 PM,169
2016-12-22 07:48:00 PM,29
2016-12-22 05:19:00 PM,19
2016-12-22 04:31:00 PM,39
2016-12-22 01:10:00 PM,66
2016-12-22 09:59:00 AM,61
2016-12-21 10:27:00 PM,573
2016-12-21 08:06:00 PM,8
2016-12-21 04:40:00 PM,85
2016-12-21 12:55:00 PM,97
2016-12-21 09:47:00 AM,69
2016-12-21 02:51:00 AM,310
